id,u,v,key,osmid,length,name
2797,4208431367,5485401900,0,570546778,45.166000000000004,
2798,4209896988,4209897889,0,"[1186014947, 421178078]",53.96,
2799,4209896988,5391127535,0,110814822,61.494,Luna Pizarro
2800,4209897889,4209897891,0,421178079,76.842,
2801,4209982492,4209982512,0,421187844,9.259,Las Malvinas
2802,4209982492,4209982507,0,421187846,21.467,
2803,4209982492,4209982494,0,1184508435,25.201999999999998,
2804,4209982493,4209982494,0,421187845,47.512,
2805,4209982494,4209982507,0,421187846,13.437999999999999,
2806,4209982507,4209982516,0,421187848,62.836000000000006,
2807,4209982512,4209982517,0,421187847,71.572,
2808,4209982516,4209982517,0,421187849,59.649,
2809,4209982516,5515031807,0,"[421187848, 421187847]",163.53,
2810,4209982517,5515031807,0,421187847,4.146,
2811,4230614622,11019063510,0,599456217,31.144,Avenida Venezuela
2812,4232665793,4232854916,0,558062851,30.762,Avenida Lambramani
2813,4232665793,4232665796,0,"[558062851, 423706476, 171693068]",52.373999999999995,"['Calle Paucarpata', 'Avenida Lambramani']"
2814,4232665793,11012877922,0,110818693,8.956999999999999,
2815,4232665796,11019063564,0,423706475,5.341,Avenida Venezuela
2816,4232665802,5399025232,0,558062852,60.04,
2817,4232665802,11008659954,0,649901512,112.604,Avenida Vírgen del Pilar
2818,4232665802,5381354353,0,649901512,136.14100000000002,Avenida Vírgen del Pilar
2819,4232782238,4232782244,0,423708597,9.989,
2820,4232782238,4232782239,0,"[1164002482, 423708596]",19.365000000000002,
2821,4232782238,11021342385,0,1183735019,11.605,Avenida Venezuela
2822,4232782239,4232782241,2,567956597,89.25200000000001,
2823,4232782239,4232782241,3,567956597,18.173000000000002,
2824,4232782241,5465525975,0,567956598,8.33,
2825,4232782244,11021342384,0,1183735018,11.991,Avenida Venezuela
2826,4232782244,4475973322,0,"[1186045869, 227661759]",424.301,Avenida Venezuela
2827,4232782256,11002113931,0,"[1186666608, 570359090]",19.075,
2828,4232782256,11024160430,0,"[1187070233, 570359090]",55.342,
2829,4232782256,5465531087,0,296106690,43.865,
2830,4232782261,10758109130,0,423708600,16.832,
2831,4232782261,9094959591,0,570359091,2.446,
2832,4232782261,11086442966,0,1156855673,40.214,
2833,4232782263,10758109130,0,423708600,55.414,
2834,4232782263,4356473128,0,437868720,60.21,
2835,4232782263,11086442940,0,570359092,35.537,
2836,4232782263,10758109131,0,1156855673,13.021,
2837,4232782266,11021360806,0,649901512,15.766,Avenida Vírgen del Pilar
2838,4232817090,4232817093,0,296109665,45.745,Avenida Venezuela
2839,4232817090,4232817093,1,1184528646,71.738,
2840,4232817093,5432072886,0,296109665,6.735,Avenida Venezuela
2841,4232929139,4728634834,0,110827986,34.434,
2842,4232929140,4728634833,0,110844432,31.303,
2843,4234036212,4234036213,0,110829900,12.763,Avenida Miguel Forga
2844,4234036212,7154758743,0,110842108,172.69500000000002,
2845,4234036213,5308494795,0,423884695,47.762,Calle Eduardo López de Romaña
2846,4234036213,4833689467,0,110829900,25.689999999999998,Avenida Miguel Forga
2847,4241152366,8374959817,0,809339337,13.648,Calle Ángel Caballero
2848,4249908441,4337651715,0,110823759,57.31,Calle Santo Domingo
2849,4249908441,5179130355,0,399826756,95.377,Calle Nicolás de Piérola
2850,4257847876,11090088431,0,110820921,128.129,Avenida Zamacola
2851,4257847876,5412216245,0,110820921,42.638,Avenida Zamacola
2852,4257847876,11090088438,0,110843401,64.47,Avenida Emmel
2853,4257847876,5412215554,0,110843401,107.528,Avenida Emmel
2854,4279219152,5150667641,0,110813686,8.098,Calle Paucarpata
2855,4279219152,11090425208,0,1194858312,14.259,
2856,4279219152,11090407280,0,1194858312,13.859000000000002,
2857,4279219152,9413825234,0,110813686,22.241,Calle Paucarpata
2858,4279219153,5394912494,0,110813686,76.66799999999999,Calle Paucarpata
2859,4279219153,11090407280,0,1194858312,9.009,
2860,4279219153,11090425208,0,1194858312,11.449,
2861,4279219153,5150667641,0,110813686,4.874,Calle Paucarpata
2862,4279219156,9413825236,0,110813686,40.293,Calle Paucarpata
2863,4279219156,11090425224,0,1194858311,17.557,
2864,4279219156,11090425225,0,1194858311,16.411,
2865,4279219157,4279219157,0,"[862517737, 862517738]",61.075,
2866,4310914243,4354908475,0,437693406,58.613,
2867,4310914243,4354908620,0,1164212731,7.642,
2868,4310914253,4754993533,0,482697884,148.418,
2869,4310914253,4354908620,0,1164212731,212.107,
2870,4318560742,4318560750,0,74103827,12.878,
2871,4318560742,4766382434,0,74103827,8.984,
2872,4318560750,4766382434,0,74103827,4.324,
2873,4318641453,7567924951,0,23798829,10.353,Avenida Francisco Bolognesi
2874,4318641453,4318641455,0,432939981,15.276,
2875,4318641455,5483379809,0,432939981,8.128,
2876,4318641455,5534090493,0,23798827,12.808,Avenida Francisco Bolognesi
2877,4318665051,5379248680,0,1185840950,23.976,
2878,4318665051,5793942733,0,175549049,69.673,Quinta Vivanco
2879,4318665057,5379248680,0,1185840950,23.069,
2880,4318665057,4318665057,0,432941544,233.126,
2881,4318665058,4467262505,0,954805047,17.703,
2882,4318665058,4467262504,0,432941545,66.425,
2883,4324625122,4324625126,0,434299688,111.057,
2884,4324625126,4324625140,2,434299689,35.2,
2885,4324625126,4324625140,3,434299689,54.278999999999996,
2886,4324625140,5375593662,0,557381631,43.233999999999995,
2887,4324703397,10923389495,0,"[198678400, 587064524]",180.81099999999998,Calle Sucre
2888,4336252341,7112683822,0,1205703906,7.091,
2889,4336252341,10997907541,0,113213184,62.702,Juan del la Torre
2890,4336252341,5375739510,0,113213184,41.017,Juan del la Torre
2891,4336252344,4336252345,0,"[435724465, 668365570, 668365571]",29.238000000000003,
2892,4336259637,5706253146,0,426617868,130.133,Avenida Parra
2893,4336259637,5706253144,0,426617868,9.754,Avenida Parra
2894,4336289452,4336289453,0,435727384,20.815,
2895,4336289462,4336289464,0,354696529,109.665,Avenida Tacna y Arica
2896,4336289462,4336289463,0,"[435727387, 1174923798, 1174923799]",15.595,
2897,4336289463,4336289465,0,354696931,110.801,Avenida Tacna y Arica
2898,4336289464,4336289465,0,"[435727388, 1174923806, 1174923807]",14.168999999999999,
2899,4337620607,10885702040,0,1171478796,55.9,Calle Santo Domingo
2900,4337620607,4337620608,0,435870176,127.384,
2901,4337620607,4337651715,0,110823759,7.637,Calle Santo Domingo
2902,4337620608,10885702043,0,110815337,51.721,Calle Mercaderes
2903,4337651705,10885702041,0,110806496,50.067,Calle San Juan de Dios
2904,4337651705,10885702039,0,435873589,1.825,
2905,4337651705,10885762587,0,110806496,70.60900000000001,Calle San Juan de Dios
2906,4337651715,10885702039,0,"[1171486226, 435873589]",114.745,
2907,4351915465,4351915466,0,437386153,43.073,
2908,4351915465,5391114007,0,437386153,10.411,
2909,4351945580,4351945581,0,437388443,51.179,
2910,4351945580,11068021146,0,533913536,25.314,Calle Palacio Viejo
2911,4354908461,4354908463,0,437693406,23.867,
2912,4354908461,4354908475,0,437693406,22.837,
2913,4354908461,4354908590,0,437693409,70.11,
2914,4354908462,4354908617,0,437693406,31.596999999999998,
2915,4354908463,4354908614,0,437693406,42.699,
2916,4354908463,4354908474,0,437693407,23.553,
2917,4354908474,4354908474,0,599940586,252.20499999999998,
2918,4354908475,4354908589,0,598184518,52.321,
2919,4354908589,4354908589,0,437693408,167.778,
2920,4354908590,4354908591,0,437693409,33.035,
2921,4354908590,4354908590,0,437693410,279.822,
2922,4354908591,4354908591,0,575404770,69.83,
2923,4354908612,4354908614,0,437693411,174.15300000000002,
2924,4354908614,4354908617,0,437693406,37.663,
2925,4354908616,4354908617,0,437693412,52.085,
2926,4354908616,4354908616,0,"[437693412, 437693413, 575405367]",189.59199999999998,
2927,4354908620,5693662478,0,598184521,137.11200000000002,
2928,4354908629,11105633276,0,437693414,71.619,
2929,4354908629,4354908639,0,1196874792,17.874,
2930,4354908629,11105633280,0,1196874792,7.765,
2931,4354908629,5693662479,0,437693414,11.1,
2932,4354908639,11105633274,0,1196874792,9.28,
2933,4354908639,5529009393,0,437693414,10.998000000000001,
2934,4354908639,11105633275,0,437693414,72.227,
2935,4354908640,11105633279,0,437693415,8.9,
2936,4354908640,5529009383,0,576467668,6.176,
2937,4354908640,5693662479,0,598184520,26.948,
2938,4354908640,5529009393,0,598184519,15.429,
2939,4354908647,11014694614,0,596675274,34.776,Avenida Alfonso Ugarte
2940,4354908647,11014694609,0,1185806876,10.012,
2941,4354908647,4354908652,0,"[437693416, 1185806876]",18.916,
2942,4354908647,11014694608,0,596675274,90.887,Avenida Alfonso Ugarte
2943,4354908652,4354908658,0,437693416,77.057,
2944,4354908652,11014694615,0,437693417,38.043,
2945,4354908653,11014694615,0,437693417,65.258,
2946,4354908653,11105633217,0,437693418,113.952,
2947,4354908653,4354908654,0,"[437693418, 1185806875]",15.280999999999999,
2948,4354908654,7289494700,0,596675274,271.27,Avenida Alfonso Ugarte
2949,4354908654,11014694610,0,1185806875,10.249,
2950,4354908654,11014694614,0,596675274,61.650999999999996,Avenida Alfonso Ugarte
2951,4354908658,11105633215,0,437693418,4.573,
2952,4354908658,11105652621,0,"[437693416, 1196874797]",112.779,
2953,4354908658,11105633228,0,1196874785,59.458000000000006,
2954,4354908720,4354908722,0,437693427,275.343,
2955,4354908722,4354908722,0,581648367,203.13,
2956,4354908722,4354908732,0,581648369,83.293,
2957,4354908732,11014685804,0,581648369,8.293,
2958,4354908732,11014694605,0,596675274,46.481,Avenida Alfonso Ugarte
2959,4354908732,11014685803,0,596675274,50.018,Avenida Alfonso Ugarte
2960,4356473112,5465535954,0,437868713,2.957,
2961,4356473112,5465535951,0,437868713,24.73,
2962,4356473112,4356473122,0,1194332754,67.098,
2963,4356473113,5465535954,0,437868713,44.248,
2964,4356473113,4356473122,0,437868715,51.817,
2965,4356473113,4356473115,0,"[437868714, 1195666719]",71.20400000000001,
2966,4356473117,4356473120,0,437868717,105.039,
2967,4356473117,5465545045,0,567958886,12.659,
2968,4356473117,4356473122,0,"[437868715, 437868716, 437868717]",163.416,
2969,4356473122,5465545064,0,437868718,26.642,
2970,4356473123,5465545064,0,437868718,35.664,
2971,4356473123,11086442974,0,437868719,64.372,
2972,4356473123,5465545065,0,"[567958890, 437868718]",43.245000000000005,
2973,4356473125,5465535951,0,437868713,38.315,
2974,4356473125,11086442974,0,437868719,7.984,
2975,4356473128,5465545044,0,437868720,25.255,
2976,4356473128,6742797336,0,"[717955822, 717955823]",55.967,
2977,4356473130,5465545044,0,437868720,10.734,
2978,4356486898,4356486900,0,437869933,91.036,
2979,4356486898,4356486899,0,437869933,87.475,
2980,4358258189,4358258190,0,438084761,29.578,
2981,4358258190,5381354357,0,110832918,105.705,Manuel Belgrano
2982,4365192387,4365192692,0,438871328,27.165999999999997,
2983,4365192692,11014188101,0,372617473,43.558,Avenida de la Marina
2984,4365381201,5375618190,0,"[110839809, 296114189]",122.725,Thomas Álvares
2985,4365381201,4365381210,0,438890248,85.88699999999999,
2986,4371614057,4371614058,0,439535720,8.633,
2987,4371614057,10920891150,0,198351556,95.25200000000001,Avenida Tacna y Arica
2988,4371614058,10920891154,0,198352216,95.116,Avenida Tacna y Arica
2989,4371614058,10917232433,0,"[1174906920, 1174906921, 439535720]",15.205000000000002,
2990,4372087979,4372087980,0,439565569,6.439,
2991,4414037623,5399052231,0,110826454,89.848,
2992,4414037623,5229390803,0,"[540557922, 1185835499]",25.195,
2993,4414037623,5229390805,0,"[110822245, 110826454]",27.362000000000002,Pasaje Alfonso Ugarte
2994,4427131577,4427131578,0,"[1088225373, 445256471]",47.773999999999994,
2995,4427131577,10885702037,0,1173784901,68.285,Calle Deán Valdivia
2996,4427132203,4427132204,0,"[467347979, 445256476, 445256477]",46.991,
2997,4427132204,11101838070,0,399826756,42.364,Calle Nicolás de Piérola
2998,4427835576,4427835577,0,445336200,50.055,
2999,4427840026,5393862385,0,110806796,27.244,Calle Deán Valdivia
3000,4427840026,4427840027,0,445336789,22.2,
3001,4427840026,5393862386,0,110806796,97.449,Calle Deán Valdivia
3002,4427882859,4427882860,0,445341822,67.847,
3003,4427910606,4427910607,0,"[445344656, 445344657]",36.703,
3004,4427963954,4427963955,0,"[445351184, 445351185, 1185802235]",29.481,
3005,4427963957,4427963958,0,445351187,26.867,
3006,4427963958,10885702044,0,62002254,81.258,Calle San José
3007,4427984764,4427984765,0,445354436,46.312000000000005,
3008,4427984764,4717584435,0,1184486863,36.053,Calle Colón
3009,4441419596,4441419597,0,446927431,34.106,
3010,4441419597,4441419625,0,391465236,17.959,Calle San Francisco
3011,4441419625,4441419626,0,446927438,23.11,
3012,4442387572,4442387574,0,447040002,53.047,
3013,4442387574,4442387575,0,447040004,44.978,
3014,4442387574,5465531074,0,447040002,70.01599999999999,
3015,4442387575,5465531074,0,354690401,28.216,Sebastian Barranca
3016,4442642702,4442642703,0,447067819,39.98,
3017,4442642703,11090407251,0,110811514,74.881,Santa Rosa de Lima
3018,4442676260,11008725051,0,1185129966,11.667,
3019,4442676260,11008725050,0,110828212,34.263999999999996,Pasaje Santa Rosa
3020,4444938115,4444938119,0,447330222,4.587,
3021,4444938115,4444938121,0,402767405,3.123,Octavio Muñoz Najar
3022,4444938117,4444938119,0,447330222,2.102,
3023,4444938117,4444938118,0,447330223,1.762,Corbacho
3024,4444938118,4444938119,0,447330224,0.707,
3025,4444938119,4444938121,0,447330224,7.415,
3026,4444938123,5846388120,0,402767403,51.305,Octavio Muñoz Najar
3027,4444938123,4444938124,0,447330225,147.155,
3028,4444938124,5846388121,0,408754006,41.120999999999995,Siglo XX
3029,4444938241,4444938242,0,447330250,64.495,
3030,4444938241,5394916330,0,110814094,8.547,Pasaje Otero
3031,4446573304,5465620987,0,560588007,26.096,
3032,4446573304,5465620985,0,560588007,16.631,
3033,4446573304,4446574993,0,447563216,58.406,
3034,4446573305,5406208479,0,110821183,43.635,Nicolás SIlva
3035,4446573305,4446574994,0,447563232,45.352,
3036,4446573305,5465620988,0,110821183,115.589,Nicolás SIlva
3037,4446573306,5375593654,0,110811552,24.335,Urbanización Alvarez Thomas Manzana A
3038,4446573306,4446573307,0,447563217,14.561,
3039,4446573307,4446573319,2,447563218,26.438,
3040,4446573307,4446573319,3,447563218,23.805,
3041,4446573319,4446573327,0,447563219,22.753,
3042,4446573327,4446573340,2,447563220,15.099,
3043,4446573327,4446573340,3,447563220,35.049,
3044,4446573340,4446573346,0,447563221,12.925,
3045,4446573346,5375593654,0,"[557381628, 892931860]",178.781,
3046,4446573347,4446573353,0,447563222,87.60399999999998,
3047,4446573353,5381354357,0,558062854,68.898,Urbanización Alvarez Thomas WZ C
3048,4446574993,4446575008,0,447563233,10.867,
3049,4446574993,4446574994,0,447563233,17.842,
3050,4446574994,4446575008,0,447563233,7.241,
3051,4446575008,4446575012,0,447563234,11.361,
3052,4446575012,4446575014,0,447563235,13.293,
3053,4446575012,4446575013,0,447563235,7.861,
3054,4462630948,5391148534,0,110810678,34.855,Urbanización Cabaña María Manzana J
3055,4462630948,4462630949,0,449289449,41.751,
3056,4462630950,4462630951,0,449289450,29.762,
3057,4462630950,5391148529,0,557378635,56.637,
3058,4462630952,4462630953,0,449289451,29.015,
3059,4462630953,5391148534,0,558926665,52.069,
3060,4462630953,5391148532,0,558926665,43.785,
3061,4462630954,5391148535,0,877281027,42.84,
3062,4467262504,5169519261,0,175549049,64.284,Quinta Vivanco
3063,4467262505,4467262511,1,449792512,53.489000000000004,
3064,4467262505,4467262511,2,449792511,120.626,
3065,4467262505,4467262511,0,954805046,11.129,
3066,4475973322,5485263384,0,"[1186410488, 1186410489, 1184525521]",12.7,
3067,4475973322,4475973323,0,"[1184525521, 1184525522, 450676819]",23.796,
3068,4475973324,4475973328,0,450676821,21.932,
3069,4475973324,11019063358,0,450676820,40.782,
3070,4475973324,9675005063,0,450676821,94.71600000000001,
3071,4475973328,11019063357,0,1186364856,16.016,
3072,4475973328,11019063354,0,450676821,48.387,
3073,4499301838,11009101054,0,110827917,19.752000000000002,
3074,4499301838,4499301842,0,453130707,23.513,
3075,4499301840,4915894850,0,110822619,66.885,Avenida Independencia
3076,4499301840,4499301842,0,453130707,11.107,
3077,4499301842,11009101054,0,453130708,11.937000000000001,
3078,4523489022,10910636424,0,596675274,36.88,Avenida Alfonso Ugarte
3079,4523489022,4523489023,0,1185037577,9.869,
3080,4523489022,10910636427,0,596675274,19.192,Avenida Alfonso Ugarte
3081,4523489023,11007739451,0,25979534,19.556,Avenida Alfonso Ugarte
3082,4523489023,4523489025,0,"[1185037577, 456057342]",27.232,
3083,4523489023,11007732105,0,25979534,59.285,Avenida Alfonso Ugarte
3084,4523489025,4523489026,0,456057342,3.15,
3085,4523489025,9410646790,0,864736216,98.702,
3086,4523489026,9410646800,0,456057342,37.605,
3087,4523489026,8059960399,0,864736216,49.356,
3088,4536334669,4536334670,0,457494583,30.726,
3089,4536345223,5379858302,0,557857107,25.386,San Fernando
3090,4536345223,5391133846,0,557857107,9.648,San Fernando
3091,4536345223,5483426614,0,457494597,53.506,
3092,4536345262,4536345269,0,457494610,10.295,
